手机型号,上市时间,最低价格,最高价格,最小RAM,最大RAM,最小ROM,最大ROM,重量,屏幕尺寸,x0_AMOLED,x0_LCD,x0_LTPS,x0_LTPS LCD,x0_OLED,x0_Optic AMOLED,x0_Super AMOLED,x0_TFT LCD,分辨率,芯片型号,CPU得分,CPU核数,CPU主频率,GPU,操作系统,摄像头数,后置主像素,前置主像素,电池容量,x0_Micro USB,x0_Type-C,x0_USB-C,充电功率,x0_全网通,x0_No,x0_Yes,无线充电,target
19.0,1.4568076996104746,-0.8470681196091889,-0.8399263758617601,-0.9541337673774938,-1.4094151466388183,-0.7708407824795682,-0.5719924289064693,-0.020271249297558913,-0.07488429138495944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,26.0,-1.7005877656167723,8,-0.24049021897229403,18.0,17.0,-1.001313696577165,-1.116436162260664,-1.2207504311953994,1.7097733553889076,1.0,0.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,0
21.0,-0.9332885848942604,-0.8470681196091889,-0.8910114375909767,-0.9541337673774938,-1.4094151466388183,-0.7708407824795682,-0.5719924289064693,-0.7450107610918693,-0.14461927750354542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,33.0,-1.4743240457601994,8,-1.6223023599470305,12.0,12.0,-1.001313696577165,-1.116436162260664,-1.2207504311953994,-0.03753827096619836,1.0,0.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,1
22.0,-1.2530163773389726,-0.8470681196091889,-0.7377562524033272,-0.9541337673774938,-0.5780804312385779,-0.7708407824795682,-0.5719924289064693,-0.5318520811523662,0.27379063920797053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,-0.8709541261426713,8,-0.5168526471672404,24.0,12.0,-1.001313696577165,-1.116436162260664,-0.32538520904358254,-0.03753827096619836,1.0,0.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,1
20.0,-1.8924719622283974,-1.1460720096198662,-1.1975218079662755,-1.9723259855683175,-2.2407498620390585,-1.3470633476004337,-1.3112579646971414,-1.853435896777285,-1.5567527464049098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,27.0,-2.4410872124201024,4,-2.451389644531873,31.0,12.0,-2.1554997132424467,-1.116436162260664,-1.5565123895023307,-1.7499036647942023,1.0,0.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,0
23.0,-1.2530163773389726,-0.8470681196091889,-0.8143838449971519,-0.9541337673774938,-0.5780804312385779,-0.7708407824795682,-0.5719924289064693,1.0455221503999563,1.3546829240460525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,37.0,-0.7338245989568694,8,-1.2077587176546096,14.0,12.0,-1.001313696577165,-0.9733365302332065,-1.2207504311953994,1.7097733553889076,1.0,0.0,0.0,-0.41125222114584087,1.0,1.0,0.0,-0.36527040018124635,0
131.0,1.6192923154430334,-0.00985722757929237,-0.07365044992351286,1.0822506690041538,0.2532542841616624,0.38160434776216234,0.4136949521477603,0.1928874306419441,0.27379063920797053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,12.0,1.0968545889735861,8,-0.07467276205532544,26.0,33.0,1.307058336753398,1.3162575822061133,-0.32538520904358254,-0.03753827096619836,0.0,1.0,0.0,1.258894329766731,1.0,0.0,1.0,-0.36527040018124635,0
128.0,0.5028657614967427,-0.4284626735942407,-0.5845010672156777,0.06405845081332996,-0.5780804312385779,0.38160434776216234,-0.5719924289064693,-0.5744838171402668,-0.14461927750354542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,10.0,0.5757623856675392,8,-0.32339894743077774,25.0,31.0,0.15287232008811652,0.55305954472634,1.4653452352600513,-0.4743661775549749,0.0,1.0,0.0,-0.25942071651742526,1.0,1.0,0.0,-0.36527040018124635,1
126.0,0.020653353219471576,-0.06965800558142785,-0.17582057338194584,1.0822506690041538,0.2532542841616624,0.38160434776216234,0.4136949521477603,-0.4892203451644656,-0.14461927750354542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,14.0,0.6511836256197299,8,0.5885970656125489,21.0,30.0,1.307058336753398,0.55305954472634,1.4653452352600513,-0.4743661775549749,0.0,1.0,0.0,-0.06963133573190575,1.0,1.0,0.0,-0.36527040018124635,1
130.0,0.6601089381088963,-0.7872673416070535,-0.4823309437572447,-0.9541337673774938,0.2532542841616624,-0.7708407824795682,-0.5719924289064693,-0.5957996851342171,-0.07488429138495944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,-0.8709541261426713,8,-0.5168526471672404,19.0,16.0,0.15287232008811652,0.55305954472634,-0.32538520904358254,-0.03753827096619836,0.0,1.0,0.0,-0.25942071651742526,1.0,1.0,0.0,-0.36527040018124635,1
127.0,0.020653353219471576,-0.06965800558142785,-0.07365044992351286,1.0822506690041538,0.2532542841616624,0.38160434776216234,0.4136949521477603,-0.14816645726126074,-0.14461927750354542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,14.0,0.5757623856675392,8,0.5885970656125489,21.0,30.0,1.307058336753398,0.55305954472634,1.4653452352600513,-0.03753827096619836,0.0,1.0,0.0,-0.06963133573190575,1.0,1.0,0.0,-0.36527040018124635,1
129.0,-0.2990744392252408,-0.7872673416070535,-0.5334160054864612,0.06405845081332996,-0.5780804312385779,2.686494608245624,0.4136949521477603,-0.9155377050434717,-0.23178801015177752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,9.0,-0.8709541261426713,8,-0.5168526471672404,19.0,16.0,-1.001313696577165,-0.5917375114933199,1.4653452352600513,-1.085925246779262,1.0,0.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,1
124.0,-1.7352287856162438,-0.3686618955921052,-0.3295866091868874,0.06405845081332996,0.2532542841616624,-0.7708407824795682,-0.5719924289064693,-1.3844868009103783,-0.8768366317486975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,13.0,-0.1921629665729515,8,-0.07467276205532544,27.0,11.0,-1.001313696577165,-0.9733365302332065,0.5699800131082344,-1.085925246779262,0.0,1.0,0.0,-0.06963133573190575,1.0,1.0,0.0,-0.36527040018124635,1
125.0,-1.090531761506414,-0.9134469831915594,-0.5845010672156777,-0.9541337673774938,-0.5780804312385779,-0.7708407824795682,-0.5719924289064693,-1.0008011770192728,-0.23178801015177752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,7.0,-0.8709541261426713,8,-0.5168526471672404,19.0,14.0,-1.001313696577165,-1.116436162260664,0.5699800131082344,-1.085925246779262,1.0,0.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,1
136.0,-1.8924719622283974,-0.8476661273892103,-0.8654689067263683,-0.9541337673774938,-1.4094151466388183,-0.7708407824795682,-0.5719924289064693,-1.4271185368982788,-0.8768366317486975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,6.0,-1.3303380422151068,8,-0.07467276205532544,30.0,10.0,-1.001313696577165,-1.116436162260664,-0.32538520904358254,-1.7848498973213045,1.0,0.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,1
141.0,0.8225935539414551,0.34894744043352044,0.28394498218100256,0.06405845081332996,0.2532542841616624,0.38160434776216234,-0.5719924289064693,1.173417358363658,0.3958268649154964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,16.0,1.5288125996088617,8,1.3071393789194117,29.0,32.0,0.15287232008811652,0.17146052598645342,1.4653452352600513,0.31192405430482284,0.0,1.0,0.0,1.258894329766731,1.0,0.0,1.0,-0.36527040018124635,0
142.0,0.8225935539414551,0.7077521084463333,0.5904553525563014,1.0822506690041538,0.2532542841616624,0.38160434776216234,0.4136949521477603,0.8749952064483538,0.3958268649154964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,17.0,1.6110903159203431,8,1.3071393789194117,29.0,32.0,0.15287232008811652,0.17146052598645342,1.4653452352600513,0.13719289166931226,0.0,1.0,0.0,1.258894329766731,1.0,0.0,1.0,3.7147499328021545,0
140.0,-0.9332885848942604,-0.1294587835835633,-0.022565388194296373,0.06405845081332996,0.2532542841616624,0.38160434776216234,0.4136949521477603,-0.23342992923706193,0.09945317391150632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,14.0,0.6511836256197299,8,0.5885970656125489,21.0,29.0,-1.001313696577165,0.55305954472634,0.6819006658772115,-0.03753827096619836,0.0,1.0,0.0,-0.06963133573190575,1.0,1.0,0.0,-0.36527040018124635,1
145.0,-2.054956578060956,-1.0862712316177308,-1.146436746237059,-1.9723259855683175,-2.2407498620390585,-1.6351746301608663,-1.4344688873289202,-1.853435896777285,-1.5567527464049098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,24.0,-2.4410872124201024,4,-2.451389644531873,31.0,10.0,-2.1554997132424467,-1.116436162260664,-1.5565123895023307,-1.7499036647942023,1.0,0.0,0.0,-1.3981570012305424,1.0,1.0,0.0,-0.36527040018124635,0
146.0,-2.21219975467311,-1.1161716206187986,-1.146436746237059,-1.9723259855683175,-1.8250825043389383,-1.3470633476004337,-1.3112579646971414,-1.51238200887408,-1.1209090831637478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,31.0,-1.7622960528503835,8,-2.7277520727268203,11.0,10.0,-1.001313696577165,-1.116436162260664,-1.2207504311953994,-1.7848498973213045,1.0,0.0,0.0,-1.3981570012305424,1.0,1.0,0.0,-0.36527040018124635,0
147.0,-2.3746843705056686,-1.0264704536155953,-1.003909424012545,-1.4632298764729057,-1.4094151466388183,-1.3470633476004337,-1.064836119433584,-0.9155377050434717,-0.6153304338039998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.0,-1.4743240457601994,8,-1.6223023599470305,12.0,10.0,-1.001313696577165,-1.116436162260664,-1.2207504311953994,-1.7848498973213045,1.0,0.0,0.0,-1.3981570012305424,1.0,1.0,0.0,-0.36527040018124635,1
148.0,-0.7708039690617017,-0.96666967561346,-0.9420964993201931,-1.4632298764729057,-1.8250825043389383,-1.3470633476004337,-1.064836119433584,-1.51238200887408,-0.44447971781346596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,28.0,-2.4410872124201024,8,-0.24049021897229403,17.0,14.0,-2.1554997132424467,-1.116436162260664,-1.2207504311953994,-1.7499036647942023,1.0,0.0,0.0,-1.3981570012305424,1.0,1.0,0.0,-0.36527040018124635,0
149.0,-1.2530163773389726,-0.96666967561346,-0.8910114375909767,-0.9541337673774938,-1.4094151466388183,-1.3470633476004337,-1.064836119433584,-0.7791161498821901,-0.14461927750354542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,35.0,-1.0492225114842133,8,-1.6223023599470305,12.0,12.0,-1.001313696577165,-1.116436162260664,-1.2207504311953994,-0.03753827096619836,1.0,0.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,1
150.0,1.4568076996104746,-0.9068688976113244,-0.8399263758617601,-0.9541337673774938,-1.4094151466388183,-0.7708407824795682,-0.5719924289064693,-0.020271249297558913,-0.07488429138495944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,28.0,-2.4410872124201024,8,-0.24049021897229403,17.0,0.0,-1.001313696577165,-1.116436162260664,-1.2207504311953994,1.7097733553889076,1.0,0.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,0
137.0,-0.9332885848942604,-0.06965800558142785,-0.022565388194296373,0.06405845081332996,0.2532542841616624,0.38160434776216234,0.4136949521477603,0.8749952064483538,0.08201942738185866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,0.6511836256197299,8,0.5885970656125489,21.0,28.0,0.15287232008811652,-0.9733365302332065,-0.32538520904358254,-0.9111940841437514,0.0,1.0,0.0,1.258894329766731,1.0,1.0,0.0,-0.36527040018124635,0
138.0,-1.7352287856162438,-0.45238298479509487,-0.43124588202802827,0.06405845081332996,0.2532542841616624,-0.7708407824795682,-0.5719924289064693,1.8981568701579683,1.0583092330420625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,-0.1921629665729515,8,-0.07467276205532544,27.0,12.0,-1.001313696577165,-0.5917375114933199,-0.6611471673505138,1.7097733553889076,0.0,1.0,0.0,-0.06963133573190575,1.0,1.0,0.0,-0.36527040018124635,0
139.0,1.4568076996104746,-0.9068688976113244,-0.6866711906741106,-0.9541337673774938,-0.5780804312385779,-0.7708407824795682,-0.5719924289064693,-0.40395687318866436,0.08201942738185866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,-0.8709541261426713,8,-0.5168526471672404,19.0,12.0,0.15287232008811652,0.55305954472634,-1.2207504311953994,-0.03753827096619836,1.0,0.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,1
143.0,-1.8924719622283974,-0.6939781279237222,-0.4307350314107361,-0.9541337673774938,-0.5780804312385779,-0.7708407824795682,-0.5719924289064693,-0.40395687318866436,-0.07488429138495944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,13.0,-0.1921629665729515,8,-0.07467276205532544,27.0,12.0,-1.001313696577165,-0.9733365302332065,-0.32538520904358254,-0.4743661775549749,0.0,1.0,0.0,-0.41125222114584087,1.0,1.0,0.0,-0.36527040018124635,0
144.0,0.5028657614967427,-1.1460720096198662,-0.9931815610494096,-1.9723259855683175,-1.8250825043389383,-1.3470633476004337,-1.064836119433584,-1.6829089528256826,-1.1034753366341017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,-2.4410872124201024,8,-0.24049021897229403,17.0,14.0,-2.1554997132424467,-1.116436162260664,-1.5565123895023307,-1.7499036647942023,1.0,0.0,0.0,-1.3981570012305424,1.0,1.0,0.0,-0.36527040018124635,0
134.0,0.5028657614967427,-0.727466563604918,-0.43124588202802827,-0.9541337673774938,0.2532542841616624,-0.7708407824795682,-0.5719924289064693,0.8749952064483538,0.4306943579747886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,10.0,0.5689059093082486,8,-0.32339894743077774,25.0,14.0,-1.001313696577165,0.55305954472634,-0.32538520904358254,-0.03753827096619836,0.0,1.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,1
135.0,0.5028657614967427,-0.24906033958783425,-0.3290757585695953,1.0822506690041538,0.2532542841616624,0.38160434776216234,0.4136949521477603,0.8749952064483538,0.4306943579747886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,10.0,0.5757623856675392,8,-0.32339894743077774,25.0,14.0,0.15287232008811652,0.55305954472634,-0.32538520904358254,-0.03753827096619836,0.0,1.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,0
132.0,-1.4102595539511262,-0.9068688976113244,-0.5845010672156777,-0.9541337673774938,-0.5780804312385779,-0.7708407824795682,-0.5719924289064693,-0.44658860917656495,0.27379063920797053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,-0.8709541261426713,8,-0.5168526471672404,19.0,12.0,-1.001313696577165,-0.7825370208632633,-0.32538520904358254,-0.4743661775549749,1.0,0.0,0.0,-1.0185782396595033,1.0,1.0,0.0,-0.36527040018124635,1
133.0,-1.4102595539511262,-0.8470681196091889,-0.5334160054864612,-0.9541337673774938,-0.5780804312385779,-0.7708407824795682,-0.5719924289064693,1.0455221503999563,1.3546829240460525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,37.0,-0.7338245989568694,8,-1.2077587176546096,14.0,12.0,-1.001313696577165,-0.9733365302332065,-1.2207504311953994,1.7097733553889076,1.0,0.0,0.0,-0.41125222114584087,1.0,1.0,0.0,-0.36527040018124635,0
114.0,1.304805962218726,0.9469552204548751,0.9480507846608168,1.0822506690041538,1.915923714962143,0.38160434776216234,0.4136949521477603,0.960258678424155,0.5701643302119606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,1.2065582107222281,8,1.251866893280422,10.0,27.0,1.307058336753398,3.41505218527549,0.12229740203232595,1.3253647975907843,0.0,1.0,0.0,0.4997368066246528,1.0,0.0,1.0,4.168085525355866,1
115.0,1.304805962218726,1.5449630004762298,1.6121565871406311,1.0822506690041538,1.915923714962143,2.686494608245624,2.3850697142562196,0.960258678424155,0.5701643302119606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,1.2065582107222281,8,1.251866893280422,10.0,27.0,1.307058336753398,3.41505218527549,0.12229740203232595,0.8361175422113547,0.0,1.0,0.0,2.018051852908809,1.0,0.0,1.0,4.168085525355866,0
118.0,0.5028657614967427,-0.06965800558142785,-1.3201259561163952,0.06405845081332996,0.2532542841616624,0.38160434776216234,0.4136949521477603,-0.5318520811523662,0.08201942738185866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,48.0,0.7951696291648225,8,1.251866893280422,9.0,26.0,0.15287232008811652,0.55305954472634,0.12229740203232595,-1.2606564094147725,0.0,1.0,0.0,0.2719895496820294,1.0,1.0,0.0,2.656966883510162,1
