手机型号,上市时间,最低价格,最高价格,最小RAM,最大RAM,最小ROM,最大ROM,重量,屏幕尺寸,x0_AMOLED,x0_LCD,x0_LTPS,x0_LTPS LCD,x0_OLED,x0_Optic AMOLED,x0_Super AMOLED,x0_TFT LCD,分辨率,芯片型号,CPU得分,CPU核数,CPU主频率,GPU,操作系统,摄像头数,后置主像素,前置主像素,电池容量,x0_Micro USB,x0_Type-C,x0_USB-C,充电功率,x0_全网通,x0_No,x0_Yes,无线充电,target
-1.582968563706876,0.8225935539414551,2.083170002495449,2.327347451349662,1.0822506690041538,0.2532542841616624,0.38160434776216234,2.3850697142562196,0.5339413185451489,0.3260918787969104,-0.6515583641446041,-0.3321055820775357,-0.0816496580927726,-0.18505830254940134,2.635786110641877,-0.11585688927269845,-0.34426518632954817,-0.6826561487862892,0.975192479158951,-0.7440770265446602,1.5288125996088617,0.23652495839563292,1.3071393789194117,-1.589940758361465,-0.26185902889623636,1.307058336753398,0.17146052598645342,1.4653452352600513,0.8361175422113547,-0.5082650227325635,0.5697029081098077,-0.2034190510862431,1.258894329766731,0.0,-2.1926450482675732,2.1926450482675732,3.7147499328021545,1
-1.6288517104809885,0.8225935539414551,1.2459591104655525,1.1013059698484664,1.0822506690041538,0.2532542841616624,0.38160434776216234,0.4136949521477603,0.4486778465693477,0.4829955975637285,-0.6515583641446041,-0.3321055820775357,-0.0816496580927726,-0.18505830254940134,2.635786110641877,-0.11585688927269845,-0.34426518632954817,-0.6826561487862892,0.37962497924792316,-0.7440770265446602,1.5288125996088617,0.23652495839563292,1.3071393789194117,-1.589940758361465,-0.26185902889623636,0.15287232008811652,0.17146052598645342,0.5699800131082344,0.31192405430482284,-0.5082650227325635,0.5697029081098077,-0.2034190510862431,1.258894329766731,0.0,-2.1926450482675732,2.1926450482675732,3.7147499328021545,1
-1.6059101370939324,0.5028657614967427,1.7841661124847719,1.5610715254114147,1.0822506690041538,0.2532542841616624,0.38160434776216234,0.4136949521477603,0.5339413185451489,0.3260918787969104,-0.6515583641446041,-0.3321055820775357,-0.0816496580927726,-0.18505830254940134,2.635786110641877,-0.11585688927269845,-0.34426518632954817,-0.6826561487862892,0.975192479158951,-0.8070213576417155,1.275122974315129,0.23652495839563292,1.3071393789194117,-1.589940758361465,-0.26185902889623636,1.307058336753398,0.17146052598645342,1.4653452352600513,0.8361175422113547,-0.5082650227325635,0.5697029081098077,-0.2034190510862431,1.258894329766731,0.0,0.4560701700396552,-0.4560701700396552,3.7147499328021545,1
-1.6517932838680447,0.5028657614967427,0.7675528864484688,0.5904553525563014,0.06405845081332996,0.2532542841616624,0.38160434776216234,-0.5719924289064693,0.4486778465693477,0.4829955975637285,-0.6515583641446041,-0.3321055820775357,-0.0816496580927726,-0.18505830254940134,2.635786110641877,-0.11585688927269845,-0.34426518632954817,-0.6826561487862892,0.37962497924792316,-0.8070213576417155,1.6179467922796338,0.23652495839563292,1.3071393789194117,-1.589940758361465,-0.26185902889623636,0.15287232008811652,0.17146052598645342,0.5699800131082344,0.31192405430482284,-0.5082650227325635,0.5697029081098077,-0.2034190510862431,1.258894329766731,0.0,0.4560701700396552,-0.4560701700396552,3.7147499328021545,0
-1.697676430642157,-1.2530163773389726,1.2459591104655525,1.1523910315776829,0.06405845081332996,0.2532542841616624,0.38160434776216234,0.4136949521477603,0.1502556946540435,0.08201942738185866,-0.6515583641446041,-0.3321055820775357,-0.0816496580927726,-0.18505830254940134,2.635786110641877,-0.11585688927269845,-0.34426518632954817,-0.6826561487862892,-2.300428770351702,-0.8699656887387708,0.6031882911046991,0.23652495839563292,0.5885970656125489,0.7915907223963082,-0.6019941976130679,0.15287232008811652,0.17146052598645342,0.5699800131082344,0.31192405430482284,-0.5082650227325635,0.5697029081098077,-0.2034190510862431,1.258894329766731,0.0,0.4560701700396552,-0.4560701700396552,1.9014075625873097,0
-1.7206180040292132,-1.2530163773389726,-0.1294587835835633,-0.12473551165272935,0.06405845081332996,-0.5780804312385779,-0.7708407824795682,-0.5719924289064693,0.10762395866614291,0.3260918787969104,-0.6515583641446041,-0.3321055820775357,-0.0816496580927726,-0.18505830254940134,-0.3793934553196641,-0.11585688927269845,-0.34426518632954817,1.4648663192705786,-2.449320645329459,-0.8699656887387708,0.5963318147454093,0.23652495839563292,0.5885970656125489,0.7915907223963082,-0.6019941976130679,0.15287232008811652,-1.16413603960315,0.5699800131082344,-0.03753827096619836,-0.5082650227325635,0.5697029081098077,-0.2034190510862431,1.258894329766731,0.0,0.4560701700396552,-0.4560701700396552,-0.36527040018124635,1
-1.6747348572551009,0.5028657614967427,1.1263575544612816,0.7437105377439509,1.0822506690041538,0.2532542841616624,2.686494608245624,0.4136949521477603,2.02605207812167,1.4941528962832247,-0.6515583641446041,-0.3321055820775357,-0.0816496580927726,-0.18505830254940134,2.635786110641877,-0.11585688927269845,-0.34426518632954817,-0.6826561487862892,-2.449320645329459,-0.8699656887387708,0.7403178182905009,0.23652495839563292,0.5885970656125489,0.7915907223963082,-0.6019941976130679,0.15287232008811652,0.17146052598645342,0.5699800131082344,0.31192405430482284,-0.5082650227325635,0.5697029081098077,-0.2034190510862431,1.258894329766731,0.0,-2.1926450482675732,2.1926450482675732,-0.36527040018124635,0
-1.5370854169327637,-0.2990744392252408,1.2393810248853177,1.0956866130582525,1.0822506690041538,0.2532542841616624,0.38160434776216234,0.4136949521477603,0.27815090261774533,0.22148939961903064,-0.6515583641446041,-0.3321055820775357,-0.0816496580927726,-0.18505830254940134,2.635786110641877,-0.11585688927269845,-0.34426518632954817,-0.6826561487862892,0.37962497924792316,-0.9329100198358261,0.6786095310568907,0.23652495839563292,0.5885970656125489,0.7915907223963082,-0.43192661325465215,1.307058336753398,0.17146052598645342,1.4653452352600513,0.31192405430482284,-0.5082650227325635,0.5697029081098077,-0.2034190510862431,1.258894329766731,0.0,0.4560701700396552,-0.4560701700396552,1.9014075625873097,1
-1.5600269903198198,-0.2990744392252408,0.7609748008682339,0.43158081057843817,1.0822506690041538,0.2532542841616624,0.38160434776216234,-0.5719924289064693,-0.872905969055571,-0.4235592219778894,-0.6515583641446041,-0.3321055820775357,-0.0816496580927726,-0.18505830254940134,2.635786110641877,-0.11585688927269845,-0.34426518632954817,-0.6826561487862892,0.37962497924792316,-0.9329100198358261,0.6511836256197299,0.23652495839563292,0.5885970656125489,0.7915907223963082,-0.43192661325465215,0.15287232008811652,0.17146052598645342,1.4653452352600513,-0.6490973401904855,-0.5082650227325635,0.5697029081098077,-0.2034190510862431,-0.06963133573190575,0.0,0.4560701700396552,-0.4560701700396552,-0.36527040018124635,1
-1.3994359766104267,0.9798367305536086,0.6479513304441978,0.539370290827085,1.0822506690041538,0.2532542841616624,0.38160434776216234,0.4136949521477603,1.1307856223757575,0.3958268649154964,-0.6515583641446041,-0.3321055820775357,-0.0816496580927726,5.403702434442519,-0.3793934553196641,-0.11585688927269845,-0.34426518632954817,-0.6826561487862892,0.826300604181194,-0.8070213576417155,1.6110903159203431,0.23652495839563292,1.3071393789194117,0.7915907223963082,-0.9421293663298995,0.15287232008811652,0.17146052598645342,1.4653452352600513,0.31192405430482284,-0.5082650227325635,0.5697029081098077,-0.2034190510862431,1.258894329766731,0.0,-2.1926450482675732,2.1926450482675732,-0.36527040018124635,1
