手机型号,上市时间,最低价格,最高价格,最小RAM,最大RAM,最小ROM,最大ROM,重量,屏幕尺寸,x0_AMOLED,x0_LCD,x0_LTPS,x0_LTPS LCD,x0_OLED,x0_Optic AMOLED,x0_Super AMOLED,x0_TFT LCD,分辨率,芯片型号,CPU得分,CPU核数,CPU主频率,GPU,操作系统,摄像头数,后置主像素,前置主像素,电池容量,x0_Micro USB,x0_Type-C,x0_USB-C,充电功率,x0_全网通,x0_No,x0_Yes,无线充电,target
149.0,-1.2468599445000625,-0.9578175860587177,-0.8830377526923772,-0.8688506423248472,-1.4092263864613241,-1.373473528255502,-1.1242134701622388,-0.8624921332313691,-0.17709407469683053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,35.0,-1.1236395169311015,8,-1.734488193057755,12.0,12.0,-0.8792628435918821,-1.148817360548607,-1.3122689196984203,0.0014994900653810654,1.0,0.0,0.0,-1.0559193547730643,1.0,1.0,0.0,-0.4120528248680633,1
150.0,1.4853693980237446,-0.8976831494869831,-0.8328292731022526,-0.8688506423248472,-1.4092263864613241,-0.7640879033691272,-0.6008843442798769,-0.031008432810923903,-0.09890505988687512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,28.0,-2.602781597725922,8,-0.24303408586012926,17.0,0.0,-0.8792628435918821,-1.148817360548607,-1.3122689196984203,1.8426455197101157,1.0,0.0,0.0,-1.0559193547730643,1.0,1.0,0.0,-0.4120528248680633,0
137.0,-0.9244885907400003,-0.05580103748269922,-0.02949359966026066,0.2013526885387744,0.360287652202086,0.45468334640362246,0.445773907484847,0.9499554834154434,0.07702022343552412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,0.6833912024635559,8,0.6518383784584474,21.0,28.0,0.2890727157014407,-0.9991457092780568,-0.3730623070305263,-0.9190735247569863,0.0,1.0,0.0,1.3978515814290724,1.0,1.0,0.0,-0.4120528248680633,0
138.0,-1.7330593632857305,-0.44066143154180043,-0.43116143638125665,0.2013526885387744,0.360287652202086,-0.7640879033691272,-0.6008843442798769,2.0710571019598634,1.1716664307748998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,-0.2128377430426652,8,-0.06405959299641394,27.0,12.0,-0.8792628435918821,-0.6000213058899229,-0.7252647867809865,1.8426455197101157,0.0,1.0,0.0,-0.033514798022174046,1.0,1.0,0.0,-0.4120528248680633,0
139.0,1.4853693980237446,-0.8976831494869831,-0.6822038343318791,-0.8688506423248472,-0.5244693671296191,-0.7640879033691272,-0.6008843442798769,-0.4514215397650813,0.07702022343552412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,-0.9341927479623071,8,-0.5413249072996534,19.0,12.0,0.2890727157014407,0.5973519042744788,-1.3122689196984203,0.0014994900653810654,1.0,0.0,0.0,-1.0559193547730643,1.0,1.0,0.0,-0.4120528248680633,1
143.0,-1.8916026520201874,-0.6836045552916081,-0.4306593515853554,-0.8688506423248472,-0.5244693671296191,-0.7640879033691272,-0.6008843442798769,-0.4514215397650813,-0.09890505988687512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,13.0,-0.2128377430426652,8,-0.06405959299641394,27.0,12.0,-0.8792628435918821,-0.9991457092780568,-0.3730623070305263,-0.45878701734580263,0.0,1.0,0.0,-0.4015804384524945,1.0,1.0,0.0,-0.4120528248680633,0
144.0,0.523540113034706,-1.1382208957739215,-0.9834547118726261,-1.9390539731884688,-1.8516048961271767,-1.373473528255502,-1.1242134701622388,-1.852798562945606,-1.252193028333716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,-2.602781597725922,8,-0.24303408586012926,17.0,14.0,-2.047598402885205,-1.148817360548607,-1.6644713994488805,-1.802823618986459,1.0,0.0,0.0,-1.4648811774734205,1.0,1.0,0.0,-0.4120528248680633,0
134.0,0.523540113034706,-0.7172798397717794,-0.43116143638125665,-0.8688506423248472,0.360287652202086,-0.7640879033691272,-0.6008843442798769,0.9499554834154434,0.46796529748530113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,10.0,0.5959542321702658,8,-0.33252133229198627,25.0,14.0,-0.8792628435918821,0.5973519042744788,-0.3730623070305263,0.0014994900653810654,0.0,1.0,0.0,-1.0559193547730643,1.0,1.0,0.0,-0.4120528248680633,1
135.0,0.523540113034706,-0.23620434719790293,-0.33074447720100764,1.271556019402396,0.360287652202086,0.45468334640362246,0.445773907484847,0.9499554834154434,0.46796529748530113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,10.0,0.6032406463613739,8,-0.33252133229198627,25.0,14.0,0.2890727157014407,0.5973519042744788,-0.3730623070305263,0.0014994900653810654,0.0,1.0,0.0,-1.0559193547730643,1.0,1.0,0.0,-0.4120528248680633,0
132.0,-1.4054032332345197,-0.8976831494869831,-0.5817868751516302,-0.8688506423248472,-0.5244693671296191,-0.7640879033691272,-0.6008843442798769,-0.4981341072044322,0.29204001416290193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,-0.9341927479623071,8,-0.5413249072996534,19.0,12.0,-0.8792628435918821,-0.7995835075839898,-0.3730623070305263,-0.45878701734580263,1.0,0.0,0.0,-1.0559193547730643,1.0,1.0,0.0,-0.4120528248680633,1
133.0,-1.4054032332345197,-0.8375487129152486,-0.5315783955615057,-0.8688506423248472,-0.5244693671296191,-0.7640879033691272,-0.6008843442798769,1.1368057531728468,1.5039697437172097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,37.0,-0.7884644641401574,8,-1.2870519608984672,14.0,12.0,-0.8792628435918821,-0.9991457092780568,-1.3122689196984203,1.8426455197101157,1.0,0.0,0.0,-0.4015804384524945,1.0,1.0,0.0,-0.4120528248680633,0
114.0,1.3321108855804362,0.9664843842367884,0.9244675125521048,1.271556019402396,2.129801690865496,0.45468334640362246,0.445773907484847,1.0433806182941452,0.6243433271052119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,1.2735907519432632,8,1.3677363499133073,10.0,27.0,1.4574082749947637,3.5907849296854835,0.09654099930342072,1.437593393188274,0.0,1.0,0.0,0.5799279360283601,1.0,0.0,1.0,4.299435270872857,1
115.0,1.3321108855804362,1.5678287499541341,1.5771777472237234,1.271556019402396,2.129801690865496,2.892225845949122,2.539090411014295,1.0433806182941452,0.6243433271052119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,1.2735907519432632,8,1.3677363499133073,10.0,27.0,1.4574082749947637,3.5907849296854835,0.09654099930342072,0.9220725048877484,0.0,1.0,0.0,2.2157752268297846,1.0,0.0,1.0,4.299435270872857,0
118.0,0.523540113034706,-0.05580103748269922,-1.3047889812494229,0.2013526885387744,0.360287652202086,0.45468334640362246,0.445773907484847,-0.5915592420831338,0.07702022343552412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,48.0,0.8364059004768137,8,1.3677363499133073,9.0,26.0,0.2890727157014407,0.5973519042744788,0.09654099930342072,-1.2873027306859333,0.0,1.0,0.0,0.3345508424081465,1.0,1.0,0.0,2.7289392389592173,1
